Shane Miller,Vandalism,2021-02-28,South Carolina
Miguel Frank,Kidnapping,2023-05-13,Maryland
Benjamin Mccoy,Assault,2023-06-03,Vermont
Jacob Anderson,Fraud,2020-04-21,Nevada
Antonio Hebert,Assault,2020-07-06,Delaware
Kelly Decker,Fraud,2021-12-08,Washington
Benjamin Butler,Homicide,2019-06-30,North Dakota
Michael Edwards,Arson,2019-05-06,South Dakota
Daniel Alexander,Arson,2019-05-15,Montana
Eric Bond,Assault,2023-05-14,Missouri
Briana Rodriguez,Homicide,2019-01-02,Vermont
Robert Cowan,Arson,2023-07-23,Minnesota
Mrs. Kathy Colon DVM,Fraud,2020-02-25,Rhode Island
Kimberly Greer,Kidnapping,2019-11-04,West Virginia
Sara Hampton,Assault,2018-11-28,Iowa
Joy Hartman,Drug Possession,2021-02-18,Kentucky
Gavin Beck,Arson,2020-07-27,Utah
Jeffrey Walker,Grand Theft Auto,2020-03-01,West Virginia
Parker Porter,Drug Possession,2019-01-04,Oregon
Tracy Mendoza,Fraud,2019-05-10,Minnesota
Samantha Black,Forgery,2023-05-21,Tennessee
Justin Monroe DVM,Identity Theft,2020-05-24,Louisiana
Jessica Fletcher,Kidnapping,2021-03-11,California
Casey Chang,Kidnapping,2020-05-05,New Jersey
Patrick Perry,Robbery,2020-11-13,Rhode Island
Frederick Ryan,Vandalism,2019-03-16,Louisiana
Dr. Paul Perez Jr.,Identity Theft,2020-08-05,Montana
Mary Santos,Robbery,2022-01-07,Tennessee
Brandon Jackson,Fraud,2022-10-11,Oklahoma
Dr. Brandy Wright,Arson,2020-05-31,Arizona
Douglas Hamilton,Identity Theft,2019-10-29,Wisconsin
Cody Jones PhD,Burglary,2020-06-05,Alabama
Paul Clark,Kidnapping,2019-03-18,Louisiana
Kathryn Leon,Vandalism,2020-06-27,Maryland
Theresa Thompson,Grand Theft Auto,2021-08-17,Hawaii
Justin Holmes,Embezzlement,2019-03-14,Montana
Lauren Farrell,Identity Theft,2019-02-05,Massachusetts
Dan Willis,Burglary,2023-02-14,Minnesota
Christopher Martinez,Fraud,2018-09-28,Connecticut
Reginald Whitehead,Forgery,2019-09-15,Wyoming
Joshua Fisher,Assault,2019-10-30,Massachusetts
Nicole Chen,Kidnapping,2021-09-16,South Dakota
Candace Sanchez,Drug Possession,2020-09-30,Tennessee
Jonathan Kane,Kidnapping,2018-09-08,California
Courtney Koch,Assault,2018-10-15,South Carolina
Christopher Clark,Robbery,2023-04-09,Arizona
Mrs. Sandra Smith,Fraud,2021-11-05,Texas
Tammy Nelson,Identity Theft,2021-07-07,Kansas
Jennifer Cardenas,Embezzlement,2019-07-31,Oklahoma
Kelly Swanson,Drug Possession,2019-01-25,Vermont
Wendy Knight,Fraud,2020-01-26,Maine
Peter Blackburn,Assault,2021-12-06,New Hampshire
Maria Gibbs,Kidnapping,2019-08-30,Wisconsin
Lorraine Nelson,Arson,2022-06-20,Colorado
Sheryl James,Arson,2020-08-28,Connecticut
Arthur Gibson,Identity Theft,2022-11-08,Washington
Connie Hayes,Embezzlement,2022-05-07,Massachusetts
Zachary Nguyen,Robbery,2019-02-01,Louisiana
Kevin Bullock,Vandalism,2023-05-08,Indiana
Katherine Gutierrez,Identity Theft,2020-05-20,North Carolina
Nicole Howe,Vandalism,2020-03-24,South Carolina
Jacob Navarro,Forgery,2020-07-17,Mississippi
Lauren Smith,Kidnapping,2021-09-27,South Dakota
Stacey Jones,Identity Theft,2022-03-09,Hawaii
Carla Vasquez,Embezzlement,2021-12-23,Nevada
Joseph Henderson,Arson,2020-04-08,Delaware
Jennifer Hawkins,Grand Theft Auto,2023-02-14,Louisiana
Aaron Smith,Identity Theft,2023-04-20,Connecticut
David Barnett,Assault,2023-04-10,New York
Robert Lyons,Assault,2020-10-26,Illinois
Nicholas Kim,Identity Theft,2022-02-16,Indiana
Amy Perez,Robbery,2022-06-09,Wisconsin
Zachary Joyce,Kidnapping,2023-06-30,Rhode Island
Haley Richardson,Grand Theft Auto,2021-02-25,Wyoming
Dawn Green,Assault,2018-08-27,California
Katherine Hamilton,Identity Theft,2021-05-20,Rhode Island
Jonathan Estrada,Homicide,2023-02-26,Kentucky
Michelle Atkinson,Vandalism,2019-12-28,New York
Sandy Garza,Identity Theft,2022-02-08,Missouri
Dustin Roy,Arson,2021-06-24,Alaska
Carl Jimenez,Vandalism,2019-09-09,Idaho
Melissa Rogers,Drug Possession,2021-02-28,Iowa
Derek Orozco,Fraud,2018-08-21,Arizona
Jonathan Tucker,Embezzlement,2021-10-17,Massachusetts
Meredith White,Burglary,2022-07-10,Massachusetts
Nicholas Combs,Identity Theft,2019-08-05,Wyoming
Timothy Patterson,Kidnapping,2021-02-02,Indiana
Joyce Smith,Vandalism,2019-02-15,Washington
Lisa Bailey,Kidnapping,2018-12-18,New York
Jonathan Gonzales,Homicide,2018-12-19,Michigan
Martin Jones,Arson,2019-09-30,Wisconsin
Justin Cooper,Vandalism,2018-08-29,New Mexico
Cheryl Underwood,Kidnapping,2022-05-29,Massachusetts
Tyler Rios,Identity Theft,2022-06-05,Minnesota
Timothy Porter,Embezzlement,2021-05-05,Hawaii
Shelby Perez,Vandalism,2023-06-16,Idaho
Mary Gibson,Drug Possession,2020-10-07,Mississippi
Denise Mitchell,Embezzlement,2022-07-26,Delaware
Katie Bonilla,Arson,2019-05-04,New York
Brandi Rollins,Vandalism,2019-11-05,Maryland
Kathryn Patterson,Fraud,2019-11-16,Kansas
Christian Adams,Robbery,2020-09-04,Montana
James Myers,Robbery,2022-09-04,Idaho
Christopher Carter,Grand Theft Auto,2019-01-31,Connecticut
Kimberly Reese,Arson,2018-11-19,Arizona
Michele Anderson DDS,Vandalism,2019-01-23,New Jersey
Kimberly Aguirre,Vandalism,2020-06-14,Kansas
Caroline Olson,Arson,2020-12-16,Maryland
Joel Gutierrez,Burglary,2023-01-02,Indiana
Christopher Arroyo,Embezzlement,2021-09-18,Oklahoma
Renee Beck,Vandalism,2023-06-13,Ohio
David Gallagher,Arson,2018-08-31,Vermont
Samantha King,Robbery,2019-03-12,Kentucky
Rachael Herman DDS,Vandalism,2020-03-30,Kentucky
Mr. Joshua Bell,Grand Theft Auto,2022-03-04,North Carolina
Carl Cervantes,Fraud,2019-10-31,Indiana
Gregory Thomas,Kidnapping,2022-10-02,New York
Randy Bishop,Vandalism,2019-12-12,North Carolina
John White,Embezzlement,2019-09-21,Alabama
Crystal Jackson,Drug Possession,2020-04-03,Tennessee
Rebecca Vargas,Burglary,2022-09-19,Alabama
Brett Douglas,Burglary,2022-03-17,Connecticut
Natasha Hancock,Assault,2021-10-14,Rhode Island
Ashley Martin,Assault,2020-02-16,California
Alexandra Fuller,Vandalism,2018-08-28,Florida
Michael Griffin,Arson,2022-10-06,Montana
Jaclyn Schultz,Drug Possession,2021-10-06,Wisconsin
Scott Riley,Arson,2021-10-18,Hawaii
Heather Williams,Drug Possession,2019-04-28,New York
Eric Rose,Assault,2020-11-17,Wisconsin
Alexandra Baker,Assault,2019-01-13,New Mexico
Steven Wilson,Identity Theft,2022-01-19,Mississippi
Nicole Gamble,Fraud,2022-02-28,Hawaii
Michael Smith,Arson,2022-01-06,Wyoming
Randy Chambers,Embezzlement,2021-12-09,New Jersey
Deborah Williams,Forgery,2019-06-13,Oregon
Ashley Morris,Vandalism,2019-08-26,Montana
Jose Galloway,Homicide,2023-07-02,North Dakota
Larry Watkins,Robbery,2023-07-21,Florida
Joseph Moore,Kidnapping,2023-02-14,Wisconsin
Wendy Gonzales,Fraud,2023-04-01,Florida
Randy Gross,Burglary,2022-01-10,New Jersey
Chad Donaldson,Identity Theft,2019-12-01,Rhode Island
Kevin Pearson,Forgery,2020-10-10,South Dakota
Jeffrey Henderson,Homicide,2021-03-08,Alabama
Kenneth Dawson,Fraud,2023-07-20,South Carolina
Robert Adams,Burglary,2022-12-17,South Carolina
Aaron Cook,Drug Possession,2019-03-09,Ohio
Tyler Kane,Burglary,2023-07-09,West Virginia
Alan Brady,Drug Possession,2023-05-23,New Mexico
Mary Coleman,Vandalism,2022-03-26,Indiana
Jamie Smith,Forgery,2018-12-29,Oklahoma
Jeffrey Butler,Assault,2021-01-30,Delaware
Lindsay Potts,Grand Theft Auto,2021-10-31,Oklahoma
Aaron Evans,Fraud,2020-10-12,Tennessee
Matthew Hansen,Kidnapping,2022-04-05,Michigan
Mary Wilson,Homicide,2022-03-03,Wyoming
Christopher Hill,Fraud,2022-11-26,Indiana
Tammie Carter,Identity Theft,2022-07-19,West Virginia
Danielle Lewis,Robbery,2023-01-31,Wisconsin
Kenneth Villa,Kidnapping,2022-01-28,Virginia
Anna White,Robbery,2019-12-13,Virginia
Mr. Timothy Wilson,Kidnapping,2022-03-17,New Jersey
Jennifer Richardson,Drug Possession,2022-03-07,Missouri
Dr. Shane White,Drug Possession,2019-02-14,New Jersey
Taylor Fox,Kidnapping,2023-06-23,Indiana
Gregg Benjamin,Burglary,2021-04-22,Virginia
Diane Miller,Burglary,2023-05-02,Pennsylvania
Derek Fry,Assault,2022-08-22,Missouri
Sandra Moss,Vandalism,2018-11-27,Indiana
Robert Mcdowell,Grand Theft Auto,2019-03-31,Utah
Anthony Gordon,Robbery,2023-05-01,Iowa
Jessica Davidson,Burglary,2023-04-11,Vermont
Terri Gonzales,Drug Possession,2021-02-14,Minnesota
Jean Clark,Arson,2022-04-13,Connecticut
Rachael Carroll,Embezzlement,2023-06-04,New York
Pam Hampton,Arson,2022-11-24,New Jersey
Sara Mullins,Grand Theft Auto,2022-02-08,Illinois
Mrs. Amanda Perkins,Arson,2020-12-08,Montana
Harold Baker,Vandalism,2018-09-26,New Jersey
John Cannon,Assault,2020-10-01,Delaware
James Manning,Burglary,2023-01-08,Massachusetts
Donald Blake,Burglary,2021-10-07,South Carolina
Gregory Jackson,Burglary,2020-11-22,Illinois
Eric Taylor,Arson,2019-09-17,Missouri
Timothy Holloway,Fraud,2022-12-23,Rhode Island
Hannah Bowman,Robbery,2021-12-20,Ohio
William Murphy,Robbery,2023-06-01,Ohio
Jessica Dunn,Homicide,2022-04-02,Vermont
Michael Lee,Embezzlement,2021-10-12,Louisiana
Kelly Short,Forgery,2020-03-24,Mississippi
Nicholas Hall,Drug Possession,2020-05-19,Alaska
Amber Smith,Identity Theft,2022-01-12,Montana
Zachary King,Homicide,2023-07-01,Colorado
Corey Russell,Fraud,2019-11-06,New York
Hunter Mcmahon,Kidnapping,2019-09-03,Arizona
Lisa Ryan,Robbery,2019-01-14,New Mexico
Ian Mitchell,Arson,2019-09-14,Rhode Island
Elizabeth Fields,Vandalism,2023-06-05,Vermont
Danielle Stevens,Identity Theft,2022-04-26,Florida
Bruce Russell,Embezzlement,2018-07-29,Minnesota
Howard Raymond,Homicide,2023-05-27,Oklahoma
Katherine Johnson,Kidnapping,2019-02-12,Virginia
Scott Bell,Homicide,2022-12-10,Kansas
Debra Frye,Homicide,2018-11-05,Arkansas
Amber Hayes,Drug Possession,2021-07-25,Texas
Nicole White,Embezzlement,2018-12-27,Idaho
William Jones,Identity Theft,2019-12-20,Delaware
James Lawrence,Burglary,2023-06-27,Nevada
Paul Gomez,Homicide,2023-04-20,Montana
Elizabeth Lee,Robbery,2019-11-16,Illinois
Justin Vargas,Drug Possession,2022-02-14,Pennsylvania
Amber Taylor,Embezzlement,2019-11-06,New Hampshire
Caleb Walters,Vandalism,2021-01-01,Iowa
Misty Morse,Vandalism,2019-06-30,Iowa
Julia Tran,Assault,2019-04-03,Idaho
Kelly Price,Fraud,2022-04-12,Idaho
Dana Parker,Vandalism,2019-04-14,Wyoming
Andrew Burke,Robbery,2022-12-29,Colorado
Jose Boyd,Vandalism,2019-03-18,Florida
Ashley Boyd,Kidnapping,2021-10-24,Connecticut
Thomas Lewis,Forgery,2019-01-15,Oklahoma
Michael Barber,Forgery,2018-08-13,Tennessee
Joshua Kelley,Embezzlement,2022-08-14,Wyoming
Justin Mcdaniel,Fraud,2021-01-10,Hawaii
Heather Mcdaniel,Fraud,2021-01-19,Florida
Anthony Romero,Drug Possession,2019-10-20,Mississippi
Vincent Johnston,Fraud,2021-10-02,Hawaii
Keith Fisher,Burglary,2022-04-04,Virginia
Jennifer Hoffman,Identity Theft,2020-07-16,Wisconsin
Robert Hodge PhD,Burglary,2022-07-23,Pennsylvania
Roberta Walker,Drug Possession,2018-11-01,Wyoming
Jennifer Anderson,Drug Possession,2023-07-14,New York
Cristina Perez,Robbery,2021-03-11,Wisconsin
Bradley Carr,Fraud,2018-10-06,Ohio
Katherine Bennett,Drug Possession,2020-04-13,Virginia
Emily Lopez,Assault,2020-04-20,New Mexico
Kyle Barr,Forgery,2023-01-02,Maryland
Joan Rivers,Identity Theft,2020-11-07,Kentucky
Leah Love,Robbery,2022-01-19,Texas
Laura Greene,Grand Theft Auto,2019-07-01,Maine
Tara Santos,Assault,2022-01-31,Maryland
Jonathan Stewart,Fraud,2023-02-07,Delaware
Leslie Franco,Fraud,2021-11-04,Wyoming
Jeffery Smith,Grand Theft Auto,2019-04-11,Texas
Corey Ford,Robbery,2022-03-13,New Jersey
Scott Clayton,Homicide,2021-05-21,Maine
Patrick Kennedy,Robbery,2018-09-19,Missouri
Emily Davis,Robbery,2021-02-25,North Carolina
Michelle Turner,Forgery,2022-07-15,South Carolina
Kristen Jordan,Drug Possession,2023-04-26,Alabama
Joshua Meyers,Fraud,2023-02-03,Vermont
Daniel Thompson,Fraud,2023-01-27,New Hampshire
John Griffin,Arson,2021-08-18,Minnesota
James Wilson,Embezzlement,2019-05-18,Missouri
Christopher Farrell,Grand Theft Auto,2021-04-18,Rhode Island
Bruce Nelson,Drug Possession,2019-08-17,Tennessee
Paul Curtis,Drug Possession,2018-08-13,Kansas
Todd Shaw,Forgery,2021-09-22,Virginia
Nathan Galvan,Arson,2019-01-28,Colorado
Joy Mclean,Forgery,2021-06-12,Kansas
Megan Flynn,Robbery,2018-08-30,New Mexico
Sarah Stark,Robbery,2022-01-01,Massachusetts
Briana Moore,Burglary,2020-10-20,Illinois
Zoe Morrison,Drug Possession,2022-12-01,North Carolina
Kelli Sullivan,Burglary,2022-12-24,West Virginia
William Willis,Grand Theft Auto,2020-09-27,Mississippi
John Watson,Kidnapping,2020-11-29,Minnesota
Mark Kelly,Embezzlement,2019-02-14,Connecticut
Jean Martin,Grand Theft Auto,2022-08-11,South Dakota
Dennis Roman,Arson,2022-02-20,Massachusetts
George Torres,Embezzlement,2023-02-13,Maryland
Jeffrey Washington,Robbery,2022-07-30,New York
Samantha Baker,Assault,2022-06-16,New Hampshire
Michele Jackson,Grand Theft Auto,2022-10-01,Maryland
Justin Pittman,Identity Theft,2021-02-08,Illinois
Megan Barber,Grand Theft Auto,2020-08-02,Washington
Tommy Perez,Kidnapping,2023-02-07,West Virginia
Kevin Wilson,Burglary,2022-07-30,Oregon
Autumn Morrison,Forgery,2023-07-17,Indiana
Barbara Cherry,Kidnapping,2019-07-13,Kentucky
Theresa Haas,Embezzlement,2022-10-27,South Carolina
Alan Atkins,Forgery,2021-06-02,North Dakota
Heidi Hill,Forgery,2023-01-17,North Carolina
Leslie Banks,Grand Theft Auto,2019-05-11,Hawaii
Brittney Blake,Assault,2021-08-08,Texas
Heather Parsons,Fraud,2022-04-05,Florida
Danielle Meadows,Assault,2021-01-20,Michigan
Deborah Smith,Homicide,2019-08-16,South Carolina
Joshua Cox,Forgery,2022-12-15,Oregon
Daniel Mcbride,Burglary,2019-04-04,Delaware
Jessica Schmidt,Drug Possession,2019-08-30,Mississippi
Chad Ford,Homicide,2019-10-05,Pennsylvania
Dr. Eugene Sandoval,Kidnapping,2022-06-08,Michigan
Marc Griffith,Fraud,2023-05-09,New Mexico
Brad Shaw,Identity Theft,2020-04-21,Rhode Island
Daniel Lopez,Fraud,2021-08-26,New Jersey
Robert Ramos,Homicide,2021-01-29,Vermont
Kristina Thomas,Fraud,2020-07-13,Oklahoma
Bradley Aguirre,Identity Theft,2019-07-04,Kansas
David Espinoza,Assault,2019-05-23,Rhode Island
Melissa Cobb,Drug Possession,2022-06-11,Alaska
Amanda Miller,Grand Theft Auto,2018-11-25,Wisconsin
Gilbert Long,Identity Theft,2022-06-23,Rhode Island
Ronald Petty,Forgery,2023-06-18,Indiana
Frank Williams,Grand Theft Auto,2020-01-29,Tennessee
Courtney Martin,Forgery,2022-05-28,Colorado
Erica Mueller,Fraud,2019-11-08,New Jersey
Nicole Hopkins,Drug Possession,2023-01-30,California
Logan Marsh,Burglary,2018-10-31,Wisconsin
Theresa Galvan,Fraud,2020-07-13,North Dakota
Ethan Lara,Fraud,2021-01-22,Nevada
Michael Tran,Drug Possession,2022-07-10,Massachusetts
Thomas Woodard,Burglary,2022-09-15,Arizona
Shelly Johnson,Vandalism,2021-07-05,Illinois
Helen Vasquez,Fraud,2019-03-10,New York
Martha Taylor,Robbery,2022-09-15,Florida
Justin Mora,Robbery,2019-01-22,South Dakota
Latoya Reynolds,Arson,2020-02-23,North Carolina
Stephanie Newton,Identity Theft,2021-11-10,Louisiana
Mark Morrison,Drug Possession,2022-12-30,Nevada
William Cruz,Assault,2020-10-01,Idaho
Alyssa Reynolds,Identity Theft,2023-05-16,New York
Ashley Brown,Fraud,2022-08-27,South Dakota
Donna Moore,Identity Theft,2020-07-12,Maine
Alexis Shaw,Vandalism,2020-08-02,Missouri
Casey Hill,Grand Theft Auto,2019-11-18,Kentucky
Hailey Garrett,Fraud,2021-08-17,Oregon
Jason Farley,Embezzlement,2021-03-29,Delaware
Cassandra Contreras,Arson,2019-05-25,Indiana
Michael Reed,Kidnapping,2021-09-18,Pennsylvania
Bradley Kaiser,Burglary,2022-03-17,Kentucky
Maria Jones,Drug Possession,2020-09-08,New Jersey
Patricia Bush,Forgery,2022-05-31,Colorado
Daniel Bowen,Arson,2021-07-11,North Carolina
Deborah Smith,Grand Theft Auto,2020-03-27,Wisconsin
Jonathan Poole,Fraud,2020-01-18,Pennsylvania
Kelly Bryan,Burglary,2019-11-07,Utah
Lisa Ortiz,Fraud,2022-10-26,Georgia
Samantha Hernandez,Fraud,2020-05-25,Connecticut
Heather Oliver,Vandalism,2022-05-10,North Dakota
Marissa Villegas,Kidnapping,2018-10-05,Wisconsin
Ralph Parks,Arson,2023-05-02,Maryland
Jason Ho,Embezzlement,2022-06-04,Oregon
Brandi Simmons,Robbery,2019-10-12,Montana
Kathryn Castillo,Forgery,2022-11-06,Iowa
Craig Smith,Assault,2022-10-24,Oregon
James Miles,Assault,2020-04-06,Wyoming
Derrick Johnston,Assault,2022-12-02,Ohio
Crystal Ramirez,Burglary,2020-12-14,Indiana
Norma Duffy,Identity Theft,2019-07-04,Ohio
Sarah Joseph,Homicide,2021-09-17,Connecticut
Raymond Bryant,Forgery,2020-01-09,Washington
Andrew Craig,Arson,2021-11-21,Idaho
Bryce Scott,Drug Possession,2018-10-26,Massachusetts
Janice Kim,Forgery,2018-10-10,South Carolina
Kara Clark,Embezzlement,2023-06-04,California
Teresa Bradley,Burglary,2018-12-14,Arizona
Nicole Boyd,Arson,2022-11-22,Mississippi
Candice Duran,Grand Theft Auto,2019-12-07,Illinois
Robin Martinez,Burglary,2021-01-18,North Dakota
Joseph Smith,Burglary,2020-07-26,Michigan
Marcus Richards,Kidnapping,2023-03-21,Washington
Marie Hammond,Drug Possession,2023-03-16,Georgia
Kathryn Tran,Embezzlement,2022-08-19,Pennsylvania
Robert George,Arson,2020-10-27,Indiana
Deborah Davis,Homicide,2019-08-20,Pennsylvania
Joshua Estrada,Fraud,2018-08-26,Utah
Deborah Berry,Grand Theft Auto,2022-03-21,New Hampshire
Ian Nelson,Grand Theft Auto,2019-12-06,Idaho
Jason Snyder,Homicide,2022-06-02,Idaho
Christine Garcia,Grand Theft Auto,2021-10-22,Texas
Lindsay Moyer,Burglary,2021-08-19,New Mexico
Jennifer Barber,Forgery,2023-05-31,Louisiana
Jennifer Smith,Vandalism,2021-08-30,Connecticut
Ashley Norris,Assault,2021-10-22,Rhode Island
Megan Miller,Embezzlement,2022-11-30,Oregon
Daniel Rice,Vandalism,2022-12-31,Montana
Shawn Newman,Assault,2020-06-25,West Virginia
Robert Miller,Drug Possession,2019-01-12,Tennessee
Jason Sparks,Assault,2019-03-09,Arizona
Joshua Parker,Assault,2021-12-02,Vermont
Dale Fuentes DVM,Vandalism,2021-10-27,Missouri
Lauren Bell,Fraud,2021-06-05,Illinois
Kevin Watson,Drug Possession,2020-09-01,Arkansas
Kimberly Davis,Embezzlement,2022-10-20,Oregon
Beverly Whitney,Grand Theft Auto,2022-05-18,Pennsylvania
James Rodriguez,Robbery,2019-10-02,Missouri
Jason May,Homicide,2020-06-28,Utah
James Brown,Kidnapping,2022-10-16,Hawaii
Dale Love,Assault,2019-10-23,New York
Charles Chapman,Fraud,2022-07-15,Nebraska
Jesus Diaz,Grand Theft Auto,2020-02-08,Montana
Lisa Mata,Kidnapping,2022-04-28,Maine
Joseph Dyer,Arson,2022-07-13,Kentucky
Marcus Shaw,Fraud,2021-07-07,Indiana
Jennifer Cooper MD,Robbery,2022-09-07,New Jersey
Martin Rogers,Grand Theft Auto,2021-10-15,Connecticut
Margaret Glass,Embezzlement,2021-12-12,Nebraska
Rodney Blankenship,Burglary,2021-02-12,Vermont
Sharon Alexander,Embezzlement,2023-03-09,New Hampshire
John Johnson,Forgery,2020-06-04,Minnesota
Jimmy Mendoza,Fraud,2022-12-06,South Carolina
Kelly Valdez,Fraud,2019-11-03,Arkansas
Terry Miller,Robbery,2022-01-16,Oregon
Jeffrey Wilson,Fraud,2022-05-03,Ohio
Nicholas Smith,Burglary,2023-05-12,Montana
Tammy Bowen,Drug Possession,2020-09-06,Mississippi
Phillip Smith,Forgery,2018-09-26,Alaska
Jaime Phillips,Kidnapping,2022-06-12,Iowa
Edward Martinez,Kidnapping,2022-11-20,Washington
David Brown,Arson,2021-12-12,North Dakota
Laurie Thomas,Forgery,2020-08-27,Minnesota
Lauren Walters,Drug Possession,2022-02-14,South Carolina
Brandon Vaughn,Fraud,2022-09-21,Louisiana
Christopher Anderson,Drug Possession,2022-04-23,Delaware
Lindsey Olsen,Homicide,2022-11-26,Colorado
Mary Allen,Identity Theft,2020-08-27,Alabama
Matthew Mason,Fraud,2021-08-28,Idaho
Sarah Daugherty,Drug Possession,2023-06-03,Oregon
Willie Burnett,Forgery,2022-04-16,North Dakota
Tyler Valentine II,Identity Theft,2021-09-01,Washington
Dale Martin,Burglary,2021-08-06,North Dakota
Karen Rogers,Assault,2020-12-31,Connecticut
Stephen Baker,Burglary,2020-02-23,New York
Dawn Owens,Fraud,2019-02-11,Utah
Mr. Bruce Taylor,Burglary,2019-11-15,New Jersey
Alexander Franco,Assault,2021-10-09,Michigan
Alex Daniel,Grand Theft Auto,2021-08-08,Virginia
Paula Gordon,Kidnapping,2021-08-11,Montana
Andrew Stephenson,Grand Theft Auto,2020-09-02,Oregon
Craig Wagner,Drug Possession,2021-02-03,Nevada
Anna Love,Drug Possession,2020-06-22,Mississippi
Shelly Bass,Arson,2020-07-07,Nebraska
Eric Smith,Forgery,2021-05-01,Rhode Island
Peggy Miller,Grand Theft Auto,2021-04-07,Alabama
Matthew Nelson,Homicide,2021-10-06,Nevada
Angela Brown DDS,Grand Theft Auto,2022-04-22,New York
Steven Sparks,Assault,2022-03-22,New Jersey
Cindy Romero,Homicide,2022-04-05,Virginia
Timothy Holmes,Vandalism,2020-02-24,Nebraska
David Crawford,Drug Possession,2023-07-28,Wyoming
Benjamin Hernandez,Assault,2023-03-29,Missouri
Ryan Case,Robbery,2022-05-18,Kentucky
Christina Brown,Forgery,2021-12-25,Wisconsin
Robert Kirk,Drug Possession,2021-03-22,New York
Dalton Cordova,Forgery,2023-03-18,Washington
Matthew Deleon MD,Vandalism,2023-02-06,Minnesota
Grace Williams,Drug Possession,2019-12-02,Vermont
